name,id,wikipedia_,gender,scale,length
General San Martín,"375751580",,Male,"-0.44",659.971617241829
General José de San Martín,"375751581",,Male,"-0.41",867.191045839116
Gervasio Mendez,"375751582",,Male,"-0.5",156.061452254927
Martin Güemes,"375751586",,Male,"-1.0",403.358677986129
Martin Güemes,"375751587",,Male,"-1.0",568.366476756838
Padre Edmundo Vanini,"375751589",,Male,"-0.49",374.467604467361
Presidente Hipólito Yrigoyen,"375751592",,Male,"-1.0",286.759855149213
Julio A. Roca,"375751593",,Male,"-0.5",148.947656804737
Sir Alexander Fleming,"375751599",,Male,"-0.49",86.4654348967969
José Mario Bevilaqua,"376285980",,Male,"-0.4",449.111597204843
Avenida Dardo Rocha,"376762274",,Male,"-0.5",274.404186449616
Puente Nicolás Avellaneda,"376922718",,Male,"-0.5",67.9078324305039
Puente Nicolás Avellaneda,"376922719",,Male,"-0.5",33.8096761855544
Puente Nicolás Avellaneda,"376922720",,Male,"-0.5",29.4420735806003
Puente Nicolás Avellaneda,"377233684",,Male,"-0.5",101.538014472942
Puente Nicolás Avellaneda,"377233723",,Male,"-0.5",36.9214539890154
Puente Nicolás Avellaneda,"377233724",,Male,"-0.5",72.1041458332763
Puente Nicolás Avellaneda,"377233725",,Male,"-0.5",71.0445917090752
Puente Nicolás Avellaneda,"377233726",,Male,"-0.5",31.1734522491638
Coronel Forest,"377615485",,Male,"-0.47",398.636770398255
Juan Cristóbal Campion,"377615486",,Male,"-0.99",200.914435316716
General José María Pirán,"377615487",,Male,"-0.37",201.986755618502
José Hernández,"377623241",,Male,"-0.5",577.45367221211
Almirante Francisco José Seguí,"378403617",,Male,"-0.5",76.9886167825295
Almirante Francisco José Seguí,"378403618",,Male,"-0.5",19.6088706233049
Almirante Francisco José Seguí,"378403619",,Male,"-0.5",324.214562071879
Almirante Francisco José Seguí,"378403620",,Male,"-0.5",365.886996779898
Almirante Francisco José Seguí,"378403621",,Male,"-0.5",327.999704457641
Almirante Francisco José Seguí,"378403622",,Male,"-0.5",695.481560975657
Manuel Ricardo Trelles,"378406375",,Male,"-0.5",671.834052280808
Avenida San Martín,"378840843",,Male,"-0.5",293.096110272521
Alberto Larroque,"379491144",,Male,"-1.0",45.3579107484758
Alberto Larroque,"379491146",,Male,"-1.0",291.841939477452
Lisandro de la Torre,"379491149",,Male,"-0.46",142.043663366093
Luis Siciliano,"379491150",,Male,"-0.5",32.9594387897106
Avenida General Martín Rodríguez,"379491663",,Male,"-0.5",138.770977992992
Florentino Ameghino,"379491664",,Male,"-0.99",108.256291674524
Gabriela Mistral,"379491665",https://es.wikipedia.org/wiki/Gabriela_Mistral,Female,"1.0",143.871858993812
Avenida General Hornos,"379491781",,Male,"-0.5",112.808185192415
Avenida General Hornos,"379491782",,Male,"-0.5",40.8429132749816
Timoteo Gordillo,"379558748",,Male,"-0.99",42.0695572206998
Coronel Martiniano Chilavert,"379658916",,Male,"-1.0",351.48927646546
José Barros Pazos,"379675865",,Male,"-0.3",269.724293425126
Avenida Sáenz,"379680472",,Male,"-1.0",14.6238242736493
Alberto Einstein,"379686853",,Male,"-1.0",59.1579990866516
Puente Ezequiel Demonty,"379686854",,Male,"-0.5",23.3266212100716
Carlos Pellegrini,"379687208",,Male,"-0.99",1133.05343447664
Carlos Pellegrini,"379687209",,Male,"-0.99",54.3261766027326
Carlos Pellegrini,"379687210",,Male,"-0.99",48.505525767325
Carlos Pellegrini,"379687433",,Male,"-0.99",731.363956006363
Carlos Pellegrini,"379687434",,Male,"-0.99",741.449355731485
Carlos Pellegrini,"379687435",,Male,"-0.99",695.562499463494
Gabriel Miró,"379688239",,Male,"-0.49",648.171017476879
Gaspar Núñez de Arce,"379688240",,Male,"-0.49",135.144633772663
José Martín de la Serna,"379690049",,Male,"-0.3",13.1759047876121
José Enrique Rodó,"379958434",,Male,"-0.39",31.7113766044053
Avenida Doctor Honorio Pueyrredón,"380188647",,Male,"-0.5",15.2952047897549
Avenida Bartolomé Mitre,"380640669",,Male,"-0.5",100.250131765621
Avenida General Mosconi,"380756334",,Male,"-0.5",171.619215228135
Avenida General Mosconi,"380756337",,Male,"-0.5",174.575120744181
Avenida General Mosconi,"380756341",,Male,"-0.5",176.92035036679
Avenida General Mosconi,"380756344",,Male,"-0.5",613.116387525651
Avenida General Mosconi,"380756348",,Male,"-0.5",245.964134137888
Donado,"380891316",,Male,"-1.0",75.3543981238178
Donado,"380891318",,Male,"-1.0",59.5110976852871
Coronel Casacuberta,"381163517",,Male,"-0.5",765.280068340788
General Levalle,"381579982",,Male,"-0.5",167.03268146545
General Levalle,"381579983",,Male,"-0.5",331.390312367912
Leandro N. Alem,"381579984",,Male,"-0.99",813.697243793657
General Güemes,"381982461",,Male,"-0.5",14.5462216528217
General Güemes,"381982464",,Male,"-0.5",18.2482117765453
General Güemes,"381982467",,Male,"-0.5",23.1454832244571
General Güemes,"381982470",,Male,"-0.5",15.2977811517602
Carlos F. Melo,"381982473",,Male,"-0.99",31.1105257878329
Carlos F. Melo,"381982478",,Male,"-0.99",41.0129053684613
Manuel Estévez,"382775859",,Male,"-0.5",210.926631190043
Avenida General Martín Rodríguez,"383137998",,Male,"-0.5",94.5725992521161
Avenida General Martín Rodríguez,"383137999",,Male,"-0.5",2744.85515139331
Avenida General Benjamín Victorica,"383212224",,Male,"-0.5",32.2267936113725
Manuel Ugarte,"383384802",,Male,"-0.5",117.466792725784
Avenida General Paz,"383385799",,Male,"-0.39",235.520900026929
José Mario Bevilaqua,"384776748",,Male,"-0.4",23.6423315786221
Ortega,"385195117",,Male,"-0.5",28.2102657849047
Ortega,"385195118",,Male,"-0.5",105.301543790546
Adolfo Alsina,"385361385",,Male,"-0.5",840.896514521436
Avenida Belgrano,"385933610",,Male,"-0.5",104.496919177776
Avenida Belgrano,"385933611",,Male,"-0.5",17.4099920465417
Almirante Cordero,"385934731",,Male,"-0.49",346.177727974035
Almirante Solier,"385934732",,Male,"-0.5",646.504731794712
Almirante Solier,"385934733",,Male,"-0.5",41.3038717591646
Avenida Belgrano,"385934734",,Male,"-0.5",42.4441582526741
Avenida General Güemes,"385934735",,Male,"-0.5",25.1615789442749
Avenida Manuel Ocampo,"385934736",,Male,"-0.5",69.0682757494512
Comandante Spurr,"385934737",,Male,"-0.5",202.967834388428
Elizalde,"385934738",,Male,"-0.5",173.160182855765
Florencio Varela,"385934859",,Male,"-0.5",150.421445146867
Avenida Bartolomé Mitre,"385937878",,Male,"-0.5",110.901337972635
Dante Alighieri,"386101207",,Male,"-0.49",244.148411120517
San Vicente,"386101211",,Male,"-0.39",151.014647483897
Avenida Monroe,"387208807",,Male,"-0.45",84.7294082540938
Sarmiento,"387741268",,Male,"-0.5",123.105255822536
Sarmiento,"387741269",,Male,"-0.5",263.713108774007
General José Gervasio Artigas,"387757130",,Male,"-0.42",324.955097362908
General José Gervasio Artigas,"387757131",,Male,"-0.42",121.830276085675
Avenida Agustín Debenedetti,"388171920",,Male,"-1.0",131.142012505176
Juan Pablo Angulo,"388171922",,Male,"-0.99",159.301200296069
Juan Pablo Angulo,"388171923",,Male,"-0.99",153.387672265495
Sargento Ponce,"388171924",,Male,"-0.5",440.590725859391
Avenida Fabián Onsari,"388172444",,Male,"-0.5",179.549630046183
General Villegas,"388172445",,Male,"-0.5",91.2557823658297
General Villegas,"388172446",,Male,"-0.5",683.575273969949
Avenida José Pablo Torcuato Batle y Ordóñez,"388339546",,Male,"-0.4",229.266115276456
Avenida José Pablo Torcuato Batlle y Ordóñez,"388339547",,Male,"-0.4",235.781813841787
Cañada de Gómez,"388339552",,Male,"-1.0",208.082019962442
Claudio de Alas,"388339553",,Male,"-0.5",185.199152082062
Claudio de Alas,"388339558",,Male,"-0.5",135.978756271817
Bermúdez,"388355552",,Male,"-0.5",14.0910069724291
Avenida Bartolomé Mitre,"388747289",,Male,"-0.5",972.763463781122
General Pinedo,"389320004",,Male,"-0.5",732.388627469811
Gascón,"389995128",,Male,"-0.5",282.557316138729
José Antonio Cabrera,"390062732",,Male,"-0.46",649.441898587397
Avenida Luis María Campos,"390168195",,Male,"-0.49",301.07638967922
Avenida General Paz,"390353542",,Male,"-0.39",13.2314155633613
Avenida Eva Perón,"391691706",https://es.wikipedia.org/wiki/Eva_Per%C3%B3n,Female,"1.0",80.1459910774992
Teniente General Luís Dellepiane,"391834786",,Male,"-0.5",144.307859739426
Avenida Teniente General Luis Dellepiane Norte,"391834789",,Male,"-0.5",18.1670513018105
Hipólito Vieytes,"391849271",,Male,"-0.5",54.75250982381
Dante Hipólito Lugo,"391852760",,Male,"-0.49",138.875505354762
Miguel Ángel Mauriño,"391852761",,Male,"-1.0",425.179142532084
Miguel Ángel Mauriño,"391853716",,Male,"-1.0",507.794263114906
Miguel Ángel Mauriño,"391853928",,Male,"-1.0",364.609088320353
Miguel Ángel Mauriño,"391853929",,Male,"-1.0",24.6754185685407
Miguel Ángel Mauriño,"391853930",,Male,"-1.0",25.8167894278431
Miguel Ángel Mauriño,"391853931",,Male,"-1.0",754.134401850649
Dante Hipólito Lugo,"391855828",,Male,"-0.49",278.024953948356
Dante Hipólito Lugo,"391855829",,Male,"-0.49",121.508714008715
Coronel De Pinedo,"391855940",,Male,"-0.47",130.168508737036
Avenida Teodoro Sánchez de Bustamante,"391857918",,Male,"-0.5",254.192536781441
Avenida Teodoro Sánchez de Bustamante,"391857919",,Male,"-0.5",59.2382405581581
Rosetti,"392549525",,Male,"-0.5",274.518333159397
Avenida Hipólito Yrigoyen,"392550434",,Male,"-0.5",634.754910397878
Mariano Acha,"392577216",,Male,"-0.5",115.768271938272
José Hernández,"392582578",,Male,"-0.5",129.800638496385
Carlos Tejedor,"392582579",,Male,"-0.99",525.684162025367
Carlos Tejedor,"392582580",,Male,"-0.99",77.5190508930083
Eduardo Sívori,"392582581",,Male,"-1.0",392.098497416182
General Belgrano,"392681431",,Male,"-0.5",100.987393868683
Eduardo Sívori,"392681432",,Male,"-1.0",91.5013297646052
Avenida Doctor Ricardo Balbín,"392685273",,Male,"-0.5",216.09144147658
Doctor Pedro Ignacio Rivera,"392687263",,Male,"-0.5",120.862126834838
Avenida Monroe,"392687265",,Male,"-0.45",546.854234540017
Avenida Monroe,"392689493",,Male,"-0.45",29.7958471621133
José A. Pacheco de Melo,"392699705",,Male,"-0.3",119.811884803765
Presidente José Evaristo Uriburu,"392699706",,Male,"-0.66",138.659795405717
José A. Pacheco de Melo,"392699707",,Male,"-0.3",431.33519330121
Avenida Hipólito Yrigoyen,"392702839",,Male,"-0.5",543.441904810859
Edmundo H. Fernández,"392702840",,Male,"-0.99",260.495813386047
Edmundo H. Fernández,"392703206",,Male,"-0.99",786.428675129138
Francisco Narciso de Laprida,"395199609",,Male,"-0.5",83.8608931666659
Avenida Hipólito Yrigoyen,"396636411",,Male,"-0.5",717.085627442672
General Otero,"398763336",,Male,"-0.5",5.4893668676672
General Otero,"398763337",,Male,"-0.5",328.507281258123
San Martín,"399146491",,Male,"-0.5",388.104779642223
Avenida Doctor José María Ramos Mejía,"401287794",,Male,"-0.26",104.649484206444
Andrés Lamas,"402042277",,Male,"-0.5",495.875829404286
Andrés Lamas,"402042278",,Male,"-0.5",259.218105810765
Francisco Acuña de Figueroa,"402044611",,Male,"-0.5",298.136321264888
Don Bosco,"402046036",,Male,"-1.0",149.926180304493
Camila O´Gorman,"402411771",https://es.wikipedia.org/wiki/Camila_O%27Gorman,Female,"1.0",168.575886980083
Olga Cossettini,"402411772",https://es.wikipedia.org/wiki/Olga_Cossettini,Female,"1.0",150.685130310389
Olga Cossetini,"402411773",https://es.wikipedia.org/wiki/Olga_Cossettini,Female,"1.0",251.00802726216
Victoria Ocampo,"402411774",https://es.wikipedia.org/wiki/Victoria_Ocampo,Female,"0.67",40.7961890076853
Castro Barros,"402943971",,Male,"-0.5",598.919101085534
Alvarado,"402986714",,Male,"-0.5",99.5316245668244
Alvarado,"402986715",,Male,"-0.5",295.924267347544
Avenida Teodoro Sánchez de Bustamante,"402986718",,Male,"-0.5",121.873825396187
Avenida Teodoro Sánchez de Bustamante,"402986719",,Male,"-0.5",272.033792211903
Coronel Lacarra,"402986723",,Male,"-0.5",55.3160509856456
General Donovan,"402986724",,Male,"-0.5",199.598460482577
General Donovan,"402986725",,Male,"-0.5",135.427034093849
Herrera,"402986726",,Male,"-0.5",152.532928329731
Presidente Sarmiento,"402986727",,Male,"-1.0",126.292528549638
Presidente Sarmiento,"402986728",,Male,"-1.0",256.795038652962
República del Líbano,"402986729",,Male,"-0.37",152.263567672465
San Antonio,"402986730",,Male,"-0.5",113.729918288247
San Antonio,"402986731",,Male,"-0.5",175.804308708901
Sargento Cabral,"402986732",,Male,"-0.5",119.769667222293
Mariquita Sanchez de Thompson,"403159053",https://es.wikipedia.org/wiki/Mar%C3%ADa_S%C3%A1nchez_de_Thompson,Female,"0.33",27.4322650104774
Avenida San Martín,"403646511",,Male,"-0.5",285.104519195472
Avenida San Martín,"403646513",,Male,"-0.5",109.724843878282
Presidente Raul Alfonsín,"404326441",,Male,"-1.0",317.027522513502
Puente Nicolás Avellaneda,"404785394",,Male,"-0.5",55.3564382758606
Puente Nicolás Avellaneda,"404785395",,Male,"-0.5",235.685233850059
Gilardo Gilardi,"404809482",,Male,"-0.5",28.0891920508499
Avenida San Martín,"405407888",,Male,"-0.5",182.127868859108
Joaquín Victor González,"405407889",,Male,"-0.5",113.605632417545
José León Cabezón,"405407890",,Male,"-0.3",46.2778477527292
Avenida General Mosconi,"405411389",,Male,"-0.5",224.845539524105
Avenida San Martín,"405411390",,Male,"-0.5",132.344358145222
Avenida San Martín,"405411391",,Male,"-0.5",17.1780907627379
Avenida San Martín,"405411392",,Male,"-0.5",142.333860024017
Avenida San Martín,"405411393",,Male,"-0.5",151.047835347005
Avenida San Martín,"405411394",,Male,"-0.5",144.150997840983
Avenida San Martín,"405411395",,Male,"-0.5",121.968492595233
Fernández de Enciso,"405411396",,Male,"-0.46",14.9152813720838
José Cubas,"405792253",,Male,"-0.3",1888.33235732396
Mariano Acha,"405942974",,Male,"-0.5",77.0313622849901
Avenida San Martín,"405949200",,Male,"-0.5",44.0341502944663
Avenida San Martín,"405949201",,Male,"-0.5",138.402565415135
Carlos Antonio López,"405951948",,Male,"-0.99",135.427278311119
Avenida San Martín,"405952932",,Male,"-0.5",168.443664390058
Brigadier General Juan Facundo Quiroga,"406459666",,Male,"-0.5",68.3249632258945
Brigadier General Juan Facundo Quiroga,"406459667",,Male,"-0.5",126.147949836431
Robertson,"407407473",,Male,"-1.0",466.276762572441
Avenida Coronel Esteban Bonorino,"407514454",,Male,"-1.0",152.073309660396
Avenida Coronel Esteban Bonorino,"407514455",,Male,"-1.0",62.1919232898172
Teniente Coronel Casimiro Recuero,"407522876",,Male,"-0.5",38.7987068316492
Agustín Álvarez,"407606846",,Male,"-1.0",228.126999411902
Agustín Álvarez,"407606847",,Male,"-1.0",212.884986521441
Avenida Monseñor Rodolfo Bufano,"409157775",,Male,"-0.5",441.1692793432
Avenida San Martín,"410313983",,Male,"-0.5",114.4144687376
Avenida San Martín,"410313985",,Male,"-0.5",21.7937154205108
Avenida San Martín,"410957809",,Male,"-0.5",110.82084061477
Avenida San Martín,"411088339",,Male,"-0.5",260.935770260375
Avenida Francisco Beiró,"411088340",,Male,"-0.5",86.1596939290788
Avenida San Martín,"411090299",,Male,"-0.5",276.364799184064
Avenida San Martín,"411090301",,Male,"-0.5",335.677905750598
Azucena Maizani,"411190384",https://es.wikipedia.org/wiki/Azucena_Maizani,Female,"1.0",40.521698508637
Ema de La Barra,"411190385",https://es.wikipedia.org/wiki/Emma_de_la_Barra,Female,"0.96",39.9278845684939
Emma de La Barra,"411190387",https://es.wikipedia.org/wiki/Emma_de_la_Barra,Female,"0.99",88.9528039966064
Encarnación Ezcurra,"411190388",https://es.wikipedia.org/wiki/Encarnaci%C3%B3n_Ezcurra,Female,"1.0",35.4361191828462
Marta Lynch,"411190390",https://es.wikipedia.org/wiki/Marta_Lynch,Female,"1.0",88.3786941655428
Martha Salotti,"411190392",https://es.wikipedia.org/wiki/Martha_Salotti,Female,"0.99",45.5058985792183
Petrona Eyle,"411190394",https://es.wikipedia.org/wiki/Petrona_Eyle,Female,"0.99",46.3566891498291
Avenida San Martín,"411732913",,Male,"-0.5",192.06896087621
Fragata Presidente Sarmiento,"411732914",,Male,"-0.5",22.5673451571153
Sargento Eduardo Romero,"412224235",,Male,"-0.5",113.009444865463
Juan Manuel Blanes,"412487622",,Male,"-0.99",27.1987779827727
Martín Rodríguez,"412487623",,Male,"-0.5",125.201405458995
General Gregorio Aráoz de Lamadrid,"412487624",,Male,"-0.5",168.294821127941
Juan Manuel Blanes,"412487625",,Male,"-0.99",143.844184505373
Martín Rodríguez,"412487626",,Male,"-0.5",4.679864749467
Pi y Margall,"412490313",,Male,"-0.29",137.905843896488
Bolívar,"412493251",,Male,"-0.5",123.186497138783
Bolívar,"412493252",,Male,"-0.5",17.3056517617093
Doctor Enrique Finochietto,"412501708",,Male,"-1.0",164.173596149336
Sarmiento,"413054382",,Male,"-0.5",151.097976677691
Sarmiento,"413054383",,Male,"-0.5",467.923847811564
Esteban Echeverría,"413476932",,Male,"-0.5",29.934411857256
Esteban Echeverría,"413476934",,Male,"-0.5",304.945773566912
Gelly,"413667086",,Male,"-1.0",85.2790597947648
José Cubas,"414046938",,Male,"-0.3",87.5195611923405
Avenida Juan de Garay,"414534037",,Male,"-0.99",19.8844940906361
Gabriela Mistral,"414537954",https://es.wikipedia.org/wiki/Gabriela_Mistral,Female,"1.0",14.6773477292791
Pablo Giorello,"414538096",,Male,"-1.0",57.3485777617787
Avenida Francisco Beiró,"414547807",,Male,"-0.5",7.54933888725528
Avenida Francisco Beiró,"414547808",,Male,"-0.5",7.39787910281675
Avenida San Martín,"414547809",,Male,"-0.5",687.251628584948
Avenida Álvarez Jonte,"414547812",,Male,"-0.34",4.56481328102839
Basilio Cittadini,"414547814",,Male,"-0.5",99.9749130821545
Juan Agustín García,"414547817",,Male,"-0.5",12.473926083488
Juan Agustín García,"414547818",,Male,"-0.5",26.5826975584061
Miguel Ángel,"414547828",,Male,"-1.0",14.5999920894356
Navarro,"414547829",,Male,"-0.49",4.27054591113477
Nicasio Oroño,"414547830",,Male,"-1.0",10.0209115928198
Avenida San Martín,"414747191",,Male,"-0.5",134.690437901066
Avenida San Martín,"414747192",,Male,"-0.5",104.270097870741
Mariscal Francisco Solano López,"414747195",,Male,"-0.5",168.353971471856
Mariscal Francisco Solano López,"414747196",,Male,"-0.5",10.2692102167858
Mariscal Francisco Solano López,"414747197",,Male,"-0.5",171.414895873344
Pedro Morán,"414747198",,Male,"-0.5",278.461706574309
Avenida San Martín,"414750285",,Male,"-0.5",110.078150967999
José León Suárez,"415105387",,Male,"-0.3",43.7894399025573
Ceferino Namuncurá,"415105388",,Male,"-0.5",116.943014957272
Avenida San Martín,"415181130",,Male,"-0.5",41.8071946706614
Puente Julio Cortázar,"415181131",,Male,"-0.5",126.221128192158
Rómulo Naón,"417437645",,Male,"-0.5",143.346838107938
Avenida Doctor Ricardo Balbín,"417441954",,Male,"-0.5",56.037812142446
Doctor Horacio Casco,"418311440",,Male,"-1.0",338.730411402381
Avenida Juan Bautista Justo,"418566540",,Male,"-0.99",130.449741255585
